"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713837709' - ul.timeaccess > e.customint2                        ",1071,1071,0,442656,985,1071
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713819715' - ul.timeaccess > e.customint2                        ",1067,1067,0,442546,984,1067
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713853013' - ul.timeaccess > e.customint2                        ",1065,1065,0,442786,984,1065
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713841310' - ul.timeaccess > e.customint2                        ",1064,1064,0,442684,984,1064
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713824209' - ul.timeaccess > e.customint2                        ",1062,1062,0,442546,978,1062
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713848513' - ul.timeaccess > e.customint2                        ",1061,1061,0,442738,983,1061
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713817914' - ul.timeaccess > e.customint2                        ",1061,1060,1,442546,978,1061
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713853909' - ul.timeaccess > e.customint2                        ",1059,1059,0,442785,986,1059
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713849409' - ul.timeaccess > e.customint2                        ",1059,1059,0,442746,984,1059
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713817009' - ul.timeaccess > e.customint2                        ",1059,1059,0,442644,985,1059
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713854814' - ul.timeaccess > e.customint2                        ",1058,1058,0,442697,986,1058
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713844009' - ul.timeaccess > e.customint2                        ",1057,1057,0,442695,987,1057
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713831413' - ul.timeaccess > e.customint2                        ",1057,1057,0,442558,985,1057
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713835910' - ul.timeaccess > e.customint2                        ",1057,1057,0,442551,986,1057
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713822409' - ul.timeaccess > e.customint2                        ",1056,1056,0,442648,985,1056
"SELECT e.*, ue.userid                   FROM mdl_user_enrolments ue                   JOIN mdl_enrol e ON (e.id = ue.enrolid AND e.enrol = 'self' AND e.customint2 > 0)                   JOIN mdl_user_lastaccess ul ON (ul.userid = ue.userid AND ul.courseid = e.courseid)                  WHERE '1713835014' - ul.timeaccess > e.customint2                        ",1056,1056,0,442648,985,1056
