master,master,Data File(s),5,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\master.mdf
master,mastlog,Log File(s),2,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\mastlog.ldf
model,modeldev,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\model.mdf
model,modellog,Log File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\modellog.ldf
msdb,MSDBData,Data File(s),38,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\MSDBData.mdf
msdb,MSDBLog,Log File(s),5,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\MSDBLog.ldf
tempdb,tempdev,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\tempdb.mdf
tempdb,temp2,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\tempdb_mssql_2.ndf
tempdb,temp3,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\tempdb_mssql_3.ndf
tempdb,temp4,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\tempdb_mssql_4.ndf
tempdb,temp5,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\tempdb_mssql_5.ndf
tempdb,temp6,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\tempdb_mssql_6.ndf
tempdb,temp7,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\tempdb_mssql_7.ndf
tempdb,temp8,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\tempdb_mssql_8.ndf
tempdb,templog,Log File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\templog.ldf
VRO,VRO,Data File(s),17296,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\VRO.mdf
VRO,VRO_log,Log File(s),1112,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\VRO_log.ldf
VROUAT,VROUAT,Data File(s),264,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\VROUAT.mdf
VROUAT,VROUAT_log,Log File(s),152,D:\Program Files\Microsoft SQL Server\MSSQL15.RESDIT\MSSQL\DATA\VROUAT_log.ldf
