5,HEALTH,ONLINE,FULL,80.00,8.00,4.06,72.00,10.95,2024-04-23 02:30:02.000,0.59,2024-04-23 02:40:02.000,2.59
2,tempdb,ONLINE,SIMPLE,72.00,64.00,8.88,8.00,2.05,NULL,NULL,NULL,NULL
4,msdb,ONLINE,SIMPLE,34.00,28.94,27.13,5.06,1.10,2024-04-23 02:30:02.000,4.71,NULL,NULL
3,model,ONLINE,FULL,16.00,8.00,2.63,8.00,0.51,2024-04-23 02:30:02.000,0.45,2024-04-23 02:40:01.000,0.01
1,master,ONLINE,SIMPLE,7.38,5.38,3.88,2.00,0.99,2024-04-23 02:30:02.000,0.75,NULL,NULL
