DIGI,DIGI,Data File(s),2248,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\DIGI.mdf
DIGI,DIGI_log,Log File(s),3080,N:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\Log\DIGI_log.ldf
master,master,Data File(s),4,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\master.mdf
master,mastlog,Log File(s),1,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\mastlog.ldf
model,modeldev,Data File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\model.mdf
model,modellog,Log File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\modellog.ldf
msdb,MSDBData,Data File(s),15,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\MSDBData.mdf
msdb,MSDBLog,Log File(s),1,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\MSDBLog.ldf
tempdb,tempdev,Data File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\tempdb.mdf
tempdb,temp2,Data File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\tempdb_mssql_2.ndf
tempdb,temp3,Data File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\tempdb_mssql_3.ndf
tempdb,temp4,Data File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\tempdb_mssql_4.ndf
tempdb,temp5,Data File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\tempdb_mssql_5.ndf
tempdb,temp6,Data File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\tempdb_mssql_6.ndf
tempdb,temp7,Data File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\tempdb_mssql_7.ndf
tempdb,temp8,Data File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\tempdb_mssql_8.ndf
tempdb,templog,Log File(s),8,O:\Program Files\Microsoft SQL Server\MSSQL16.DIGI\MSSQL\DATA\templog.ldf
