5,IA_Sandbox,ONLINE,FULL,13456.00,6600.00,29.94,6856.00,6838.48,2024-02-15 13:39:54.000,4.08,NULL,NULL
6,IA_Live,ONLINE,FULL,80.00,72.00,4.31,8.00,6.97,2024-02-15 13:45:53.000,4.08,NULL,NULL
2,tempdb,ONLINE,SIMPLE,72.00,64.00,11.06,8.00,1.30,NULL,NULL,NULL,NULL
4,msdb,ONLINE,SIMPLE,24.13,18.56,14.38,5.56,1.06,NULL,NULL,NULL,NULL
3,model,ONLINE,FULL,16.00,8.00,2.81,8.00,1.28,NULL,NULL,NULL,NULL
1,master,ONLINE,SIMPLE,8.19,5.94,4.06,2.25,0.90,NULL,NULL,NULL,NULL
