2,tempdb,ONLINE,SIMPLE,72.00,64.00,6.63,8.00,1.39,NULL,NULL,NULL,NULL
4,msdb,ONLINE,SIMPLE,24.13,18.56,14.31,5.56,0.96,NULL,NULL,NULL,NULL
5,BBL,ONLINE,FULL,16.00,8.00,4.13,8.00,1.27,2024-03-16 17:42:36.000,4.08,NULL,NULL
3,model,ONLINE,FULL,16.00,8.00,2.81,8.00,1.27,NULL,NULL,NULL,NULL
1,master,ONLINE,SIMPLE,8.19,5.94,4.06,2.25,1.27,NULL,NULL,NULL,NULL
