master,master,Data File(s),5,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\master.mdf
master,mastlog,Log File(s),2,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\mastlog.ldf
MDW_POSTID,MDW_POSTID,Data File(s),9800,C:\ClusterStorage\Database4\MSSQL12.DEPLOY\MSSQL\DATA\MDW_POSTID.mdf
MDW_POSTID,MDW_POSTID_log,Log File(s),410,C:\ClusterStorage\Database4\MSSQL12.DEPLOY\MSSQL\DATA\MDW_POSTID_log.ldf
model,modeldev,Data File(s),4,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\model.mdf
model,modellog,Log File(s),31,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\modellog.ldf
msdb,MSDBData,Data File(s),650,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\MSDBData.mdf
msdb,MSDBLog,Log File(s),61,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\MSDBLog.ldf
POSTID_BR,POSTID_BR,Data File(s),36,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\POSTID_BR.mdf
POSTID_BR,POSTID_BR_log,Log File(s),1,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\POSTID_BR_log.ldf
tempdb,tempdev,Data File(s),8,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\tempdb.mdf
tempdb,templog,Log File(s),0,C:\ClusterStorage\Database\MSSQL12.POSTID\MSSQL\DATA\templog.ldf
