2,tempdb,ONLINE,SIMPLE,72.00,64.00,7.06,8.00,1.10,NULL,NULL,NULL,NULL
4,msdb,ONLINE,SIMPLE,16.31,15.31,14.50,1.00,0.52,NULL,NULL,NULL,NULL
5,MAPMAKER,ONLINE,FULL,16.00,8.00,4.19,8.00,1.77,2024-02-13 16:12:24.000,4.08,NULL,NULL
3,model,ONLINE,FULL,16.00,8.00,2.63,8.00,0.70,NULL,NULL,NULL,NULL
1,master,ONLINE,SIMPLE,5.25,4.00,3.88,1.25,0.63,NULL,NULL,NULL,NULL
