ManageDataWarehouse,ManageDataWarehouse,Data File(s),37700,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\ManageDataWarehouse.mdf
ManageDataWarehouse,ManageDataWarehouse_log,Log File(s),1320,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\ManageDataWarehouse_log.ldf
master,master,Data File(s),4,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\master.mdf
master,mastlog,Log File(s),2,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\mastlog.ldf
mdb,mdb,Data File(s),20296,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\mdb.mdf
mdb,mdb_log,Log File(s),14216,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\mdb_log.ldf
model,modeldev,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\model.mdf
model,modellog,Log File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\modellog.ldf
msdb,MSDBData,Data File(s),619,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
msdb,MSDBLog,Log File(s),26,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
PAM,PAM,Data File(s),264,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\PAM.mdf
PAM,PAM_log,Log File(s),328,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\PAM_log.ldf
SSISDB,data,Data File(s),40,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\SSISDB.mdf
SSISDB,log,Log File(s),3,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\SSISDB.ldf
tempdb,tempdev,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\tempdb.mdf
tempdb,temp2,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\tempdb_mssql_2.ndf
tempdb,temp3,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\tempdb_mssql_3.ndf
tempdb,temp4,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\tempdb_mssql_4.ndf
tempdb,temp5,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\tempdb_mssql_5.ndf
tempdb,temp6,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\tempdb_mssql_6.ndf
tempdb,temp7,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\tempdb_mssql_7.ndf
tempdb,temp8,Data File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\tempdb_mssql_8.ndf
tempdb,templog,Log File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\templog.ldf
USS_mdb,USS_mdb,Data File(s),72,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\USS_mdb.mdf
USS_mdb,USS_mdb_log,Log File(s),72,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\USS_mdb_log.ldf
Xtraction,Xtraction,Data File(s),72,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\Xtraction.mdf
Xtraction,Xtraction_log,Log File(s),8,D:\Program Files\Microsoft SQL Server\MSSQL13.MSSQLSERVER\MSSQL\DATA\Xtraction_log.ldf
